year,importer1,importer2,flow1,flow2
2000,All Other Trade,All Other Trade,1045.97,306.53
2000,All Other Trade,All Other Trade,779.54,565.68
2000,All Other Trade,All Other Trade,579.95,762.66
2000,All Other Trade,All Other Trade,857.76,471.53
2000,All Other Trade,All Other Trade,775.6936,553.2403
2000,All Other Trade,All Other Trade,661.65,666.52
2000,All Other Trade,All Other Trade,438.36,885.66
2000,All Other Trade,All Other Trade,46.97,1274.12
2000,All Other Trade,All Other Trade,926.98,392.95
2000,All Other Trade,All Other Trade,946.7,360.5
2000,All Other Trade,All Other Trade,858.23,445.85
2000,All Other Trade,All Other Trade,289.17,1006.6
2000,All Other Trade,All Other Trade,656.38,638.33
2000,All Other Trade,All Other Trade,315.54,975.89
2000,All Other Trade,All Other Trade,951.83,335.71
2000,All Other Trade,All Other Trade,418.89,866.99
2000,All Other Trade,All Other Trade,1161.63,123.86
2000,All Other Trade,All Other Trade,138.85,1136.94
2000,All Other Trade,All Other Trade,869.27,402.08
2000,All Other Trade,All Other Trade,920.88,349.98
2000,All Other Trade,All Other Trade,729.35,540.81
2000,All Other Trade,All Other Trade,426.08,836.06
2000,All Other Trade,All Other Trade,1039.17,220.85
2000,All Other Trade,All Other Trade,701.58,557.18
2000,All Other Trade,All Other Trade,1066.05,184.68
2000,All Other Trade,All Other Trade,1186.53,63.57
2000,All Other Trade,All Other Trade,447.78,796.7
2000,All Other Trade,All Other Trade,106.12,1138.05
2000,All Other Trade,All Other Trade,1005.17,237.13
2000,All Other Trade,All Other Trade,478.9264,761.5028
2000,All Other Trade,All Other Trade,1180.94,50.81
2000,All Other Trade,All Other Trade,513.3724,717.9091
2000,All Other Trade,All Other Trade,679.17,548.64
2000,All Other Trade,All Other Trade,541.08,685.35
2000,All Other Trade,All Other Trade,860.2,363.96
2000,All Other Trade,All Other Trade,187.72,1035.2
2000,All Other Trade,All Other Trade,874.74,345.13
2000,All Other Trade,All Other Trade,653.68,559.86
2000,All Other Trade,All Other Trade,646.4,566.95
2000,All Other Trade,All Other Trade,657.36,554.05
2000,All Other Trade,All Other Trade,675.26,528.75
2000,All Other Trade,All Other Trade,1120.47,79.39
2000,All Other Trade,All Other Trade,1186.72,10.42
2000,All Other Trade,All Other Trade,961.68,227.77
2000,All Other Trade,All Other Trade,1062.54,124.99
2000,All Other Trade,All Other Trade,1178.08,8.67
2000,All Other Trade,All Other Trade,840.56,342.92
2000,All Other Trade,All Other Trade,895.89,270.89
2000,All Other Trade,All Other Trade,1048.3,115.58
2000,All Other Trade,All Other Trade,124.58,1036.05
2000,All Other Trade,All Other Trade,946.2,214.3
2000,All Other Trade,All Other Trade,609.1,549.84
2000,All Other Trade,All Other Trade,736.01,422.5
2000,All Other Trade,All Other Trade,817.47,338.76
2000,All Other Trade,All Other Trade,721.34,429.67
2000,All Other Trade,All Other Trade,888.9,259.99
2000,All Other Trade,All Other Trade,461.04,685.3
2000,All Other Trade,All Other Trade,331.34,810.86
2000,All Other Trade,All Other Trade,159.9,981.56
2000,All Other Trade,All Other Trade,668.46,472.86
2000,All Other Trade,All Other Trade,836.8398,303.3318
2000,All Other Trade,All Other Trade,0.752294,1135.92
2000,All Other Trade,All Other Trade,174.56,960.89
2000,All Other Trade,All Other Trade,362.11,771.53
2000,All Other Trade,All Other Trade,238.74,890.98
2000,All Other Trade,All Other Trade,1052.73,76.32
2000,All Other Trade,All Other Trade,294.89,831.37
2000,All Other Trade,All Other Trade,980.15,142.23
2000,All Other Trade,All Other Trade,470.42,647.46
2000,All Other Trade,All Other Trade,151.98,958.97
2000,All Other Trade,All Other Trade,465.2,643.36
2000,All Other Trade,All Other Trade,508.99,594.44
2000,All Other Trade,All Other Trade,116.41,986.38
2000,All Other Trade,All Other Trade,555.65,544.08
2000,All Other Trade,All Other Trade,450.34,648.29
2000,All Other Trade,All Other Trade,115.2142,982.1135
2000,All Other Trade,All Other Trade,505.48,586.5
2000,All Other Trade,All Other Trade,516.18,574.11
2000,All Other Trade,All Other Trade,40.85,1048.12
2000,All Other Trade,All Other Trade,1079.4,6.35
2000,All Other Trade,All Other Trade,541,537.49
2000,All Other Trade,All Other Trade,650,424.68
2000,All Other Trade,All Other Trade,866.06,202.4
2000,All Other Trade,All Other Trade,616.96,446.92
2000,All Other Trade,All Other Trade,714.78,346.6
2000,All Other Trade,All Other Trade,464.63,596.46
2000,All Other Trade,All Other Trade,510.9,546.77
2000,All Other Trade,All Other Trade,519.7,535.61
2000,All Other Trade,All Other Trade,666.98,387.93
2000,All Other Trade,All Other Trade,358.29,692.04
2000,All Other Trade,All Other Trade,486.44,562.64
2000,All Other Trade,All Other Trade,66.96258,981.8974
2000,All Other Trade,All Other Trade,233.07,815.73
2000,All Other Trade,All Other Trade,597.3,450.94
2000,All Other Trade,All Other Trade,541.08,505.23
2000,All Other Trade,All Other Trade,399.4,642.05
2000,All Other Trade,All Other Trade,463.53,572.9
2000,All Other Trade,All Other Trade,543.14,491.11
2000,All Other Trade,All Other Trade,984.21,49.93
2000,All Other Trade,All Other Trade,701.22,329.1
2000,All Other Trade,All Other Trade,465.4,563.26
2000,All Other Trade,All Other Trade,79.85,945.45
2000,All Other Trade,All Other Trade,566.22,456.8
2000,All Other Trade,All Other Trade,78.68,942.05
2000,All Other Trade,All Other Trade,298.43,718.6
2000,All Other Trade,All Other Trade,1010.9,5.38
2000,All Other Trade,All Other Trade,627.73,387.58
2000,All Other Trade,All Other Trade,701.82,308.29
2000,All Other Trade,All Other Trade,360.38,647.65
2000,All Other Trade,All Other Trade,534.8,469.85
2000,All Other Trade,All Other Trade,408.36,592.23
2000,All Other Trade,All Other Trade,668.59,328.06
2000,All Other Trade,All Other Trade,38.09,957.87
2000,All Other Trade,All Other Trade,620.06,374.24
2000,All Other Trade,All Other Trade,811.36,179.07
2000,All Other Trade,All Other Trade,479.93,509.1
2000,All Other Trade,All Other Trade,657.03,330.3
2000,All Other Trade,All Other Trade,537.54,446.52
2000,All Other Trade,All Other Trade,824.21,158.3
2000,All Other Trade,All Other Trade,422.03,557.9
2000,All Other Trade,All Other Trade,154.41,824.91
2000,All Other Trade,All Other Trade,199.03,779.95
2000,All Other Trade,All Other Trade,53.63,919.94
2000,All Other Trade,All Other Trade,728.85,238.87
2000,All Other Trade,All Other Trade,117.31,849.66
2000,All Other Trade,All Other Trade,502.51,464.01
2000,All Other Trade,All Other Trade,676.12,289.19
2000,All Other Trade,All Other Trade,662.22,301.9
2000,All Other Trade,All Other Trade,645.02,311.44
2000,All Other Trade,All Other Trade,438.84,516.75
2000,All Other Trade,All Other Trade,335.38,619.86
2000,All Other Trade,All Other Trade,805.63,142.5
2000,All Other Trade,All Other Trade,858.24,88.65
2000,All Other Trade,All Other Trade,271.31,673.93
2000,All Other Trade,All Other Trade,601.9,340.56
2000,All Other Trade,All Other Trade,827.95,113.15
2000,All Other Trade,All Other Trade,307.61,633.27
2000,All Other Trade,All Other Trade,562.85,376.65
2000,All Other Trade,All Other Trade,386.29,552.28
2000,All Other Trade,All Other Trade,757.03,176.81
2000,All Other Trade,All Other Trade,357.76,568.35
2000,All Other Trade,All Other Trade,117.77,807.42
2000,All Other Trade,All Other Trade,343.18,581.65
2000,All Other Trade,All Other Trade,46.2,877.17
2000,All Other Trade,All Other Trade,411.75,510.23
2000,All Other Trade,All Other Trade,569.84,345.32
2000,All Other Trade,All Other Trade,179.81,735.33
2000,All Other Trade,All Other Trade,623.04,288.23
2000,All Other Trade,All Other Trade,522.08,388.62
2000,All Other Trade,All Other Trade,706.08,204.19
2000,All Other Trade,All Other Trade,219.21,685.04
2000,All Other Trade,All Other Trade,758.86,145.07
2000,All Other Trade,All Other Trade,185.82,717.7
2000,All Other Trade,All Other Trade,703.06,199.16
2000,All Other Trade,All Other Trade,732.58,165.61
2000,All Other Trade,All Other Trade,142.61,755.1
2000,All Other Trade,All Other Trade,502.51,392.74
2000,All Other Trade,All Other Trade,860.7,32.77
2000,All Other Trade,All Other Trade,405.8,485.47
2000,All Other Trade,All Other Trade,105.1,786.16
2000,All Other Trade,All Other Trade,427.76,460.83
2000,All Other Trade,All Other Trade,177.45,710.31
2000,All Other Trade,All Other Trade,490.83,396.43
2000,All Other Trade,All Other Trade,623.1,263.39
2000,All Other Trade,All Other Trade,219.91,663.5
2000,All Other Trade,All Other Trade,491.5,391.05
2000,All Other Trade,All Other Trade,293.34,587.93
2000,All Other Trade,All Other Trade,666.27,210.2
2000,All Other Trade,All Other Trade,78.79,796.46
2000,All Other Trade,All Other Trade,75.98,797.1
2000,All Other Trade,All Other Trade,574.8,295.27
2000,All Other Trade,All Other Trade,371.57,498.27
2000,All Other Trade,All Other Trade,222.63,646.06
2000,All Other Trade,All Other Trade,432.29,432.29
2000,All Other Trade,All Other Trade,41.99,822.05
2000,All Other Trade,All Other Trade,431.1367,431.7881
2000,All Other Trade,All Other Trade,251.15,607.46
2000,All Other Trade,All Other Trade,217.2015,639.2196
2000,All Other Trade,All Other Trade,272.14,583.28
2000,All Other Trade,All Other Trade,82.8,766.97
2000,All Other Trade,All Other Trade,208.45,640.68
2000,All Other Trade,All Other Trade,760.89,87.31
2000,All Other Trade,All Other Trade,495.78,351.15
2000,All Other Trade,All Other Trade,510.29,334.27
2000,All Other Trade,All Other Trade,388.94,454.88
2000,All Other Trade,All Other Trade,328.5,513.36
2000,All Other Trade,All Other Trade,13.81,824.02
2000,All Other Trade,All Other Trade,155.23,682.56
2000,All Other Trade,All Other Trade,483.09,351.39
2000,All Other Trade,All Other Trade,677.13,155.88
2000,All Other Trade,All Other Trade,471.9,360.15
2000,All Other Trade,All Other Trade,684.32,141.63
2000,All Other Trade,All Other Trade,562.75,260.9
2000,All Other Trade,All Other Trade,725.92,96.45
2000,All Other Trade,All Other Trade,391.25,430.81
2000,All Other Trade,All Other Trade,84.85,736.38
2000,All Other Trade,All Other Trade,396.41,421.82
2000,All Other Trade,All Other Trade,583.75,231.95
2000,All Other Trade,All Other Trade,574.03,238.72
2000,All Other Trade,All Other Trade,554.65,256.25
2000,All Other Trade,All Other Trade,649.6351,159.5623
2000,All Other Trade,All Other Trade,96.71,712.41
2000,All Other Trade,All Other Trade,300.77,507.98
2000,All Other Trade,All Other Trade,693.07,114.73
2000,All Other Trade,All Other Trade,807.03,0.09
2000,All Other Trade,All Other Trade,800.18,6.75
2000,All Other Trade,All Other Trade,81.49,723.39
2000,All Other Trade,All Other Trade,290.76,513.48
2000,All Other Trade,All Other Trade,291.24,512.65
2000,All Other Trade,All Other Trade,743.14,56.43
2000,All Other Trade,All Other Trade,373.45,425.83
2000,All Other Trade,All Other Trade,153.89,644.11
2000,All Other Trade,All Other Trade,345.3,452.21
2000,All Other Trade,All Other Trade,0.57,795.64
2000,All Other Trade,All Other Trade,370.25,424.4
2000,All Other Trade,All Other Trade,324.17,470.46
2000,All Other Trade,All Other Trade,313.78,478.06
2000,All Other Trade,All Other Trade,475.37,312.5
2000,All Other Trade,All Other Trade,207.33,575.91
2000,All Other Trade,All Other Trade,441.35,340.7
2000,All Other Trade,All Other Trade,242.53,537.87
2000,All Other Trade,All Other Trade,404.91,367.79
2000,All Other Trade,All Other Trade,129.27,641.94
2000,All Other Trade,All Other Trade,323.88,445.91
2000,All Other Trade,All Other Trade,206.69,562.58
2000,All Other Trade,All Other Trade,415.5,348.95
2000,All Other Trade,All Other Trade,248.45,514.14
2000,All Other Trade,All Other Trade,27.6,732.4
2000,All Other Trade,All Other Trade,293.04,460.25
2000,All Other Trade,All Other Trade,442.83,305.77
2000,All Other Trade,All Other Trade,545.24,202.69
2000,All Other Trade,All Other Trade,700.28,46.96
2000,All Other Trade,All Other Trade,613.84,129.48
2000,All Other Trade,All Other Trade,326.99,416.21
2000,All Other Trade,All Other Trade,266.06,474.64
2000,All Other Trade,All Other Trade,463.41,276.43
2000,All Other Trade,All Other Trade,303.9518,434.4161
2000,All Other Trade,All Other Trade,225.24,512.7
2000,All Other Trade,All Other Trade,349.1,385.81
2000,All Other Trade,All Other Trade,583.83,149.89
2000,All Other Trade,All Other Trade,441.18,292.25
2000,All Other Trade,All Other Trade,323.56,408.85
2000,All Other Trade,All Other Trade,345.45,383.81
2000,All Other Trade,All Other Trade,449.22,279.98
2000,All Other Trade,All Other Trade,330.35,398.8
2000,All Other Trade,All Other Trade,595.59,133.24
2000,All Other Trade,All Other Trade,472.75,254.5
2000,All Other Trade,All Other Trade,623.4,103.47
2000,All Other Trade,All Other Trade,253.81,471.23
2000,All Other Trade,All Other Trade,533.15,191.31
2000,All Other Trade,All Other Trade,530.6,193.83
2000,All Other Trade,All Other Trade,568.49,155.94
2000,All Other Trade,All Other Trade,423.43,297.26
2000,All Other Trade,All Other Trade,508.9,211.38
2000,All Other Trade,All Other Trade,107.08,612.29
2000,All Other Trade,All Other Trade,67.44,647.69
2000,All Other Trade,All Other Trade,458.92,255.54
2000,All Other Trade,All Other Trade,593.3,120.6
2000,All Other Trade,All Other Trade,340.73,369.78
2000,All Other Trade,All Other Trade,392.05,317.97
2000,All Other Trade,All Other Trade,46.83,660.89
2000,All Other Trade,All Other Trade,412.21,294.76
2000,All Other Trade,All Other Trade,567.53,138.23
2000,All Other Trade,All Other Trade,290.1,414.27
2000,All Other Trade,All Other Trade,420.2,277.45
2000,All Other Trade,All Other Trade,131.07,566.56
2000,All Other Trade,All Other Trade,17.5,680.09
2000,All Other Trade,All Other Trade,611.59,84.45
2000,All Other Trade,All Other Trade,360.81,335.08
2000,All Other Trade,All Other Trade,120.98,569.94
2000,All Other Trade,All Other Trade,340.39,344.09
2000,All Other Trade,All Other Trade,342.33,340.8
2000,All Other Trade,All Other Trade,558.84,122.73
2000,All Other Trade,All Other Trade,348.36,331.64
2000,All Other Trade,All Other Trade,214.16,465.41
2000,All Other Trade,All Other Trade,642.07,36.98
2000,All Other Trade,All Other Trade,661.02,16.63
2000,All Other Trade,All Other Trade,305.02,371.88
2000,All Other Trade,All Other Trade,179.76,496.96
2000,All Other Trade,All Other Trade,99.89,576.05
2000,All Other Trade,All Other Trade,482,192.8
2000,All Other Trade,All Other Trade,623.43,51.18
2000,All Other Trade,All Other Trade,645.96,27
2000,All Other Trade,All Other Trade,18.3,654.33
2000,All Other Trade,All Other Trade,625.28,43.16
2000,All Other Trade,All Other Trade,523.82,143.53
2000,All Other Trade,All Other Trade,308.11,358.49
2000,All Other Trade,All Other Trade,362.2,301.18
2000,All Other Trade,All Other Trade,299.78,363.27
2000,All Other Trade,All Other Trade,216.02,443.88
2000,All Other Trade,All Other Trade,415.9595,243.9283
2000,All Other Trade,All Other Trade,227.12,427.56
2000,All Other Trade,All Other Trade,636.09,18.32
2000,All Other Trade,All Other Trade,632.9,19.1
2000,All Other Trade,All Other Trade,376.27,275.29
2000,All Other Trade,All Other Trade,345.5,303.31
2000,All Other Trade,All Other Trade,81.76,567.05
2000,All Other Trade,All Other Trade,645.96,0.05
2000,All Other Trade,All Other Trade,339.11,306.33
2000,All Other Trade,All Other Trade,572.93,72.1
2000,All Other Trade,All Other Trade,44.8,600.14
2000,All Other Trade,All Other Trade,125.43,519.4
2000,All Other Trade,All Other Trade,189.1,454.46
2000,All Other Trade,All Other Trade,300.07,343.01
2000,All Other Trade,All Other Trade,340.47,293.17
2000,All Other Trade,All Other Trade,321.1,312.18
2000,All Other Trade,All Other Trade,525.7,107.1
2000,All Other Trade,All Other Trade,385.94,246.34
2000,All Other Trade,All Other Trade,332.6,299.62
2000,All Other Trade,All Other Trade,292.8,339.35
2000,All Other Trade,All Other Trade,186.55,443.05
2000,All Other Trade,All Other Trade,304.53,324.66
2000,All Other Trade,All Other Trade,172.38,455.81
2000,All Other Trade,All Other Trade,22.96,605.08
2000,All Other Trade,All Other Trade,394.26,232.62
2000,All Other Trade,All Other Trade,336.86,289.86
2000,All Other Trade,All Other Trade,300.8,323.72
2000,All Other Trade,All Other Trade,262.55,356.17
2000,All Other Trade,All Other Trade,288.13,329.97
2000,All Other Trade,All Other Trade,301.39,311.3
2000,All Other Trade,All Other Trade,302.39,309.81
2000,All Other Trade,All Other Trade,580.93,31
2000,All Other Trade,All Other Trade,368.8,242.71
2000,All Other Trade,All Other Trade,127.38,484.11
2000,All Other Trade,All Other Trade,425.7397,184.4999
2000,All Other Trade,All Other Trade,381.3366,228.539
2000,All Other Trade,All Other Trade,315.94,290.61
2000,All Other Trade,All Other Trade,384.18,221.75
